-15755.6 -15907.8 -14919.8 -14081.5 -13591.5 -13815.6 -14352.6 -15145.1 -15749.9 -15895.9 -15239.5 -14065.9 -12938.4 -12071.5 -11758 -12026.7 -13049.8 -14456.9 -15591.6 -15435.5 
-15072.5 -15001.8 -14483.8 -14075.6 -13923 -14137.4 -14560 -15133.9 -15600.1 -15774.4 -15442.2 -14800.4 -14161.2 -13693.2 -13590 -13887.2 -14632.7 -15645.9 -16448 -16410.6 
6943.12 8097.48 8434.87 8723.24 8883.16 9267.39 9604.64 9954.41 10271.1 10600 10914.4 11243.2 11579.6 11864.3 12085.2 12130 12196.5 12153.1 12165.5 12277.9 
16608.1 16325.4 15082.5 14025.4 13267.6 13184.3 13422.8 13900.5 14226.8 14098.4 13238.9 11867.9 10549.6 9538.63 9080.96 9226.12 10137.9 11432.4 12490.4 12243.7 
9077.9 9823.39 9777.33 9735.48 9702.45 9989.66 10329.4 10741.1 11089.4 11330.3 11361.9 11279.3 11209.7 11174.7 11237.8 11334.2 11633.1 11963.9 12258 12294.1 
12567.3 12629.6 12101.5 11641.9 11359.6 11439.5 11685.2 12055.7 12340.7 12384.6 12029.9 11433.7 10848.9 10398.4 10212.6 10315.6 10788.6 11448.8 11972.6 11871.2 
8753.29 9626.98 9948.38 10205.4 10391.5 10709.9 10980.2 11260.1 11519.3 11793.5 12079.1 12409 12728 12988.5 13174.8 13216 13225 13148.4 13102.2 13200 
19397.2 19544.1 17959.6 16589.1 15754 15993.3 16696.6 17783.5 18586.5 18702.9 17612.1 15752.7 13988.7 12607.4 12036.3 12338.8 13766.8 15760.4 17354.5 17022.3 
-9545.86 -10536.4 -10424.4 -10311.2 -10267.8 -10685.5 -11188.8 -11814.9 -12339.8 -12688.8 -12718.2 -12549.2 -12402.5 -12307 -12373.5 -12536.4 -13000.3 -13540.9 -14008.6 -14072.7 
-5789.46 -6966.1 -7404.61 -7778.79 -8009.09 -8417.5 -8754.85 -9093.53 -9407.75 -9765.75 -10151.9 -10583.3 -11018.2 -11378.2 -11647.7 -11702.2 -11733.4 -11637.5 -11604.4 -11747.9 
-19118.7 -19091.6 -17777.3 -16678.8 -16071.7 -16346.7 -17042.6 -18072.2 -18857.2 -19035.8 -18131.9 -16532.6 -14982 -13783 -13343.6 -13721.5 -15096.2 -17015.5 -18543.7 -18310.3 
