0.000000 -0.069017 0.025006 2.515614
0.001000 -0.067016 0.025006 2.517615
0.002000 -0.069017 0.025006 2.515614
0.003000 -0.067016 0.025006 2.517615
0.004000 -0.069017 0.023006 2.517615
0.005000 -0.067016 0.021005 2.515614
0.006000 -0.065016 0.021005 2.515614
0.007000 -0.063015 0.017004 2.517615
0.008000 -0.059014 0.013003 2.515614
0.009000 -0.051012 0.005001 2.515614
0.010000 -0.055013 0.007002 2.517615
0.011000 -0.057014 0.009002 2.515614
0.012000 -0.059014 0.011003 2.515614
0.013000 -0.059014 0.011003 2.515614
0.014000 -0.059014 0.013003 2.515614
0.015000 -0.061015 0.015004 2.515614
0.016000 -0.061015 0.015004 2.515614
0.017000 -0.059014 0.015004 2.515614
0.018000 -0.057014 0.015004 2.515614
0.019000 -0.057014 0.013003 2.515614
0.020000 -0.055013 0.017004 2.517615
0.021000 -0.059014 0.017004 2.517615
0.022000 -0.057014 0.019005 2.517615
0.023000 -0.059014 0.019005 2.517615
0.024000 -0.059014 0.019005 2.517615
0.025000 -0.061015 0.021005 2.515614
0.026000 -0.057014 0.021005 2.515614
0.027000 -0.055013 0.019005 2.515614
0.028000 -0.053013 0.015004 2.515614
0.029000 -0.045011 0.005001 2.515614
0.030000 -0.043010 0.005001 2.515614
0.031000 -0.045011 0.005001 2.515614
0.032000 -0.047011 0.009002 2.517615
0.033000 -0.049012 0.013003 2.515614
0.034000 -0.049012 0.011003 2.515614
0.035000 -0.051012 0.013003 2.515614
0.036000 -0.049012 0.013003 2.517615
0.037000 -0.047011 0.013003 2.515614
0.038000 -0.047011 0.015004 2.515614
0.039000 -0.049012 0.015004 2.515614
0.040000 -0.051012 0.017004 2.517615
0.041000 -0.049012 0.017004 2.515614
0.042000 -0.051012 0.019005 2.515614
0.043000 -0.051012 0.019005 2.515614
0.044000 -0.051012 0.021005 2.515614
0.045000 -0.049012 0.019005 2.515614
0.046000 -0.051012 0.017004 2.517615
0.047000 -0.049012 0.019005 2.515614
0.048000 -0.045011 0.013003 2.515614
0.049000 -0.039010 0.009002 2.515614
0.050000 -0.041010 0.009002 2.517615
0.051000 -0.041010 0.011003 2.515614
0.052000 -0.043010 0.013003 2.517615
0.053000 -0.043010 0.015004 2.515614
0.054000 -0.045011 0.017004 2.515614
0.055000 -0.045011 0.017004 2.515614
0.056000 -0.045011 0.021005 2.515614
0.057000 -0.045011 0.019005 2.515614
0.058000 -0.045011 0.021005 2.515614
0.059000 -0.045011 0.021005 2.517615
0.060000 -0.049012 0.021005 2.517615
0.061000 -0.049012 0.019005 2.517615
0.062000 -0.051012 0.017004 2.515614
0.063000 -0.047011 0.017004 2.515614
0.064000 -0.051012 0.017004 2.515614
0.065000 -0.049012 0.015004 2.515614
0.066000 -0.049012 0.013003 2.515614
0.067000 -0.047011 0.011003 2.515614
0.068000 -0.043010 0.005001 2.515614
0.069000 -0.039010 0.001000 2.513614
0.070000 -0.041010 0.001000 2.515614
0.071000 -0.043010 0.003001 2.519615
0.072000 -0.043010 0.005001 2.515614
0.073000 -0.045011 0.007002 2.517615
0.074000 -0.045011 0.007002 2.517615
0.075000 -0.045011 0.009002 2.517615
0.076000 -0.047011 0.009002 2.515614
0.077000 -0.047011 0.011003 2.515614
0.078000 -0.047011 0.011003 2.515614
0.079000 -0.047011 0.013003 2.515614
0.080000 -0.049012 0.015004 2.517615
0.081000 -0.047011 0.017004 2.515614
0.082000 -0.049012 0.019005 2.515614
0.083000 -0.051012 0.021005 2.515614
0.084000 -0.053013 0.021005 2.515614
0.085000 -0.049012 0.019005 2.515614
0.086000 -0.049012 0.015004 2.517615
0.087000 -0.047011 0.013003 2.515614
0.088000 -0.045011 0.011003 2.515614
0.089000 -0.037009 0.007002 2.517615
0.090000 -0.041010 0.005001 2.515614
0.091000 -0.041010 0.009002 2.515614
0.092000 -0.043010 0.009002 2.515614
0.093000 -0.045011 0.013003 2.515614
0.094000 -0.047011 0.015004 2.515614
0.095000 -0.047011 0.013003 2.515614
0.096000 -0.047011 0.019005 2.515614
0.097000 -0.047011 0.015004 2.515614
0.098000 -0.047011 0.013003 2.517615
0.099000 -0.047011 0.017004 2.515614
