4433.15 -5005.01 -2528.29 2048.69 1559.9 1053.54 609.158 -5609.46 44.9732 -2179.21 -135.158 8143.94 712.798 -2240.91 -667.508 5331.58 -2873.92 8247.28 -1809.74 2220.53 -5180.69 -4018.98 3565.25 
24904.5 -28083.7 -14170.5 11520.9 8751.2 5941.11 3433.82 -31490.7 223.903 -12237.5 -756.167 45700.9 4013.25 -12542.2 -3755.29 29902.8 -16154.9 46282.4 -10157.2 12464.1 -29072.4 -22544.5 20039 
12305 -13916.4 -7034.82 5685.27 4334.23 2913.54 1679.34 -15573.7 134.608 -6051.37 -370.538 22625.8 1985.36 -6234.44 -1841.36 14825.9 -7966.84 22917.2 -5022.5 6159.99 -14395.7 -11176.6 9889.69 
-30481.6 34281.9 17267.5 -14116.5 -10687.8 -7318.25 -4241.83 38508.7 -220.236 14969.4 933.09 -55830 -4906.55 15268.6 4628.73 -36482.6 19807 -56534.9 12421.8 -15253.6 35514 27513.1 -24554.7 
-34505.1 38945.9 19661.9 -15958.4 -12132 -8212.69 -4741.63 43646.4 -329.163 16959.9 1045.31 -63362.3 -5566.17 17406.7 5190.01 -41477.6 22373.3 -64172.3 14074 -17271.2 40310.5 31269 -27755.2 
18034.1 -20369.8 -10287.4 8339.2 6343.57 4285.34 2471.82 -22816.1 179.92 -8866.2 -545.601 33132.4 2909.63 -9111.05 -2707.24 21696.1 -11686.8 33556.9 -7355.72 9026.26 -21079.1 -16354.3 14501.7 
37425.3 -42138.7 -21243 17324.9 13135.9 8960.62 5185.55 -47302.1 300.626 -18381.8 -1142.87 68605.2 6023.9 -18793.2 -5665.35 44856.3 -24300.4 69474.9 -15258.2 18731.7 -43640.4 -33824.8 30133.4 
-10837.3 12195.7 6145.74 -5016.43 -3801.27 -2597.4 -1504.38 13693 -82.3746 5323 330.827 -19856.4 -1744.84 5435.82 1642.28 -12980.6 7038.08 -20107.8 4417.73 -5423.96 12630.6 9787.27 -8726.01 
13778.8 -15616.3 -7903.81 6363.27 4859.42 3246.08 1866.21 -17452.2 170.01 -6778.59 -412.132 25375.6 2225.93 -7009.11 -2050.51 16644.2 -8909.83 25704.5 -5625.44 6897.41 -16145.4 -12544.1 11063.6 
24369.2 -27488.5 -13870.8 11274.1 8562.58 5808.3 3357.28 -30816.6 222.528 -11977.1 -738.79 44728.4 3928.21 -12277.2 -3672.26 29269.9 -15805.9 45297.3 -9938.28 12197.2 -28454.4 -22068.3 19607.1 
-16596 18690.1 9423.3 -7681.38 -5825.6 -3969.53 -2297.26 20976.1 -136.291 8151.62 505.969 -30426.6 -2671.39 8337.56 2509.92 -19896.4 10775 -30813.2 6766.17 -8306.67 19354.2 15001.9 -13361.2 
3870.82 -4434.67 -2259.95 1779.56 1378.37 888.934 505.126 -4921.47 76.1946 -1910.11 -112.091 7185.79 628.523 -2012.45 -560.118 4736.9 -2486.7 7282.71 -1586.12 1940.4 -4572.76 -3567.81 3095.74 
17244.4 -19552.7 -9898.64 7962.6 6085.91 4059.77 2333.22 -21846.7 217.379 -8485.59 -515.789 31768.1 2786.99 -8780.52 -2565.68 20842.1 -11149.3 32181.5 -7044.02 8634.32 -20214.6 -15705.9 13846.3 
-43025.6 48491.2 24459.2 -19909.6 -15110.4 -10277.5 -5942.76 54396.2 -370.064 21139.5 1308.54 -78926 -6931.2 21643.9 6497.56 -51627.1 27922.6 -79929.1 17544 -21535.5 50206.7 38927.3 -34631.4 
-78031.2 87975.2 44383.5 -36103.6 -27411.9 -18620.7 -10764.8 98664.3 -690.095 38341.2 2372.28 -143173 -12573.9 39282 11771.9 -93670.7 50626.4 -144997 31819.2 -39055.1 91080.6 70624.9 -62794 
-41967.4 47256.1 23823.3 -19427.7 -14728.7 -10044.2 -5815.24 53041.8 -336.418 20614.9 1280.39 -76934.7 -6759.97 21072.7 6351.25 -50303.5 27250 -77911 17107.7 -21000.9 48939.6 37932.7 -33790 
1628.3 -1849.1 -937.178 750.178 575.038 381.007 218.071 -2064.49 23.0252 -801.256 -47.6627 3003.79 264.132 -831.728 -241.244 1973.01 -1051.48 3042.73 -664.532 813.87 -1911.91 -1486.57 1306.52 
-33519.5 37797.3 19071.9 -15508.8 -11776.5 -7994.53 -4622.59 42383.8 -300.059 16472.7 1018.26 -61509.3 -5403.37 16877.7 5055.17 -40246.4 21746.3 -62292.4 13669.1 -16774.9 39129.1 30343.9 -26972 
31901.5 -35961.7 -18140.8 14762.5 11203.9 7616.24 4405.02 -40334.3 277.619 -15675.4 -969.64 58528.5 5142.77 -16053.3 -4815.65 38289.3 -20700.6 59272.4 -13007 15967 -37231.9 -28868.7 25675.2 
