-49398.5 67653.6 46433.5 119891 63763.3 -100212 87917.1 114860 193371 -6209.11 158665 38953.4 -136153 -119672 69220.8 42723.6 -132236 199913 54476.9 
-817.349 1364.12 477.935 -386.354 -2067.46 -214.249 -3138.73 1207.82 -530.664 1916.02 -2878.23 -1864.64 1184.83 78.3595 -235.623 2370.05 2537.5 -1867.51 2057.73 
17806.7 -24130.1 -17120.6 -45990.9 -26577.2 37850.2 -36949.7 -42243.3 -74026.5 4527.65 -63555.7 -16899.2 53059.8 45554.4 -26573.4 -13553.4 53085.5 -78078.9 -18373.9 
-37505.5 49237.1 37555.4 110366 73830.3 -87997.5 104398 92696.8 177425 -21324.1 165578 50010.4 -131403 -107802 63834.9 18728.5 -139045 194245 31955 
29207.2 -39367.5 -28360.7 -77562.4 -46353.9 63407.5 -64678.2 -69910.9 -124756 9209.09 -109164 -29922.1 90087.2 76584.9 -44821.1 -20777.3 91261.4 -132708 -29150 
-72458.3 99845.6 67312.3 169717 85515.4 -143195 117171 166668 274005 -3948.26 218533 50732.7 -190854 -170177 97954.8 66878.3 -181839 279845 82799.9 
15197.8 -19737.8 -15766.3 -48016.6 -34087.9 37735.7 -48303.3 -38650.2 -76908.2 11195.3 -74472.6 -23526.1 57900.4 46535 -27784.9 -5600.2 62562.2 -85730.9 -11596.2 
-16261.3 22123.2 15503.9 41057.8 23054.1 -33973.7 31963.2 38291.5 66135.1 -3359.96 55882.7 14466 -47104.8 -40779.1 23714 12998.4 -46644.4 69259.1 17202.3 
-24093.8 32977.6 22516 58026.5 30587.1 -48573.2 42209 55826.9 93705.4 -2775.95 76492.5 18632.2 -65811.5 -57994.6 33497.3 20992.1 -63775.4 96629.3 26671.4 
-8633.73 11629.3 8252.02 22440.2 13140.2 -18410 18360.9 20465.7 36198 -2428.38 31271.7 8435.11 -25978.2 -22224.2 12962.3 6331.79 -26172.4 38254.4 8735.75 
-13711.7 18931.3 12618.3 31452.8 15354.4 -26672.9 20991 31313.3 50853.1 -248.939 39889.2 8958.92 -35185.5 -31631.3 18146.8 13035.8 -33179.7 51556.2 15924.7 
68043.1 -92537.8 -64668.7 -171146 -95731.9 141710 -132793 -159933 -275856 13710.2 -232557 -60015.2 196241 170092 -98839.3 -54594.8 194150 -288546 -72112.5 
-2276.54 3108.41 2216.09 5865.8 3341.14 -4849.77 4617.7 5417.88 9407.89 -516.735 8037.69 2094.57 -6735.66 -5812.31 3389.66 1804.95 -6685.99 9917.53 2408.32 
-47545.6 64607.4 44973.8 118996 66280 -98581.7 92018.6 111473 191996 -9318.15 161394 41531.4 -136379 -118352 68711.6 38260.8 -134819 200507 50437.2 
-26784 36429.5 25467 67398.7 37713.3 -55805.4 52306.3 62970.8 108623 -5407.79 91592.8 23643.1 -77285.1 -66976.7 38924.3 21487.4 -76464.9 113635 28383.7 
37966.5 -51826.2 -35687.7 -92997 -50249.3 77479.7 -69496.3 -88451.8 -150087 5676.67 -124121 -31003.8 105960 92727.5 -53690.7 -32020.5 103575 -155642 -41283.8 
18349.1 -25438.5 -16871 -41525.8 -19747 35372.1 -26849.9 -41788 -67092.9 -241.85 -51957.3 -11312.9 46228 41825.2 -23961.8 -17958.7 43148.2 -67682.2 -21671.8 
