-3.02464e+06 2.21193e+06 -1.61407e+06 -92223.3 2.60308e+06 
-14633 10970 -7995.75 -769.508 12705 
4.25578e+06 -3.11217e+06 2.27099e+06 129636 -3.66259e+06 
