-39894.1 197502 -41552.8 262680 -24441.9 -122601 -185717 68807.5 -42976.7 262852 -140466 12929.4 -246073 -131229 229530 -196117 48791.2 103690 -263047 12266.5 -254314 -328140 -86451.6 
-50712.9 250734 -52743.6 333447 -31013 -155640 -235835 87321.9 -54515.6 333777 -178314 16201.7 -312325 -166436 291425 -249025 61785.1 131683 -333934 15734.9 -322841 -416571 -109804 
-73355.8 363508 -76489 483504 -45003.7 -225650 -341748 126674 -79149.1 483698 -258545 24027.8 -452976 -241706 422426 -360906 89972.9 190793 -484160 22402.3 -468093 -603963 -159062 
31779.5 -157966 33249.5 -210152 19579.2 98062.5 148415 -55092.6 34451.4 -210071 112369 -10751 196937 105268 -183525 156756 -39331.9 -82840 210404 -9503.49 203444 262470 69046 
-22501.9 111504 -23461.2 148312 -13803.8 -69216.5 -104830 38856.8 -24279.3 148373 -79306.2 7368.24 -138947 -74141.4 129578 -110707 27598.3 58526.3 -148514 6873.05 -143584 -185263 -48792.5 
1377.28 -6577.85 1377.6 -8721.12 799.699 4080.66 6232.14 -2269.29 1392.82 -8810.49 4669.03 -270.865 8139.94 4247.27 -7664.84 6564.34 -1508.06 -3485.52 8747.45 -531.567 8455.43 10917.2 2916.76 
-68621.3 339026 -71309.9 450844 -41920.6 -210446 -318929 118047 -73680.3 451375 -241096 21746 -422254 -224921 394068 -336753 83420.7 178089 -451516 21396.2 -436508 -563251 -148507 
-43758 216149 -45463.2 287435 -26726 -134171 -203345 75260 -46969.6 287788 -153712 13839.7 -269205 -143381 251246 -214705 53167 113548 -287866 13661.2 -278297 -359104 -94688.9 
6319.23 -31491 6630.08 -41900.9 3907.09 19548.8 29571.3 -10990.6 6878.78 -41857.4 22404.4 -2194.1 39275.1 21025.5 -36578.6 31235.9 -7880.82 -16502.8 41945.8 -1855.34 40562.2 52328.4 13752 
-42454 209805 -44130.3 279006 -25944.4 -130233 -197357 73059.3 -45604 279316 -149203 13494.3 -261321 -139219 243861 -208388 51651.9 110200 -279421 13213.1 -270133 -348566 -91894.4 
-19708.1 96706.4 -20324.6 128537 -11924.6 -60023.9 -91103.5 33610.9 -20925.1 128919 -68747.3 5766.31 -120307 -63824.7 112465 -96159.1 23471.8 50892.3 -128768 6432.75 -124472 -160639 -42463.8 
61595.7 -305319 64245.1 -406106 37799.8 189528 287024 -106402 66479.4 -406244 217158 -20225.5 380469 203046 -354797 303113 -75607.9 -160236 406648 -18785.5 393169 507280 133586 
57780.6 -285985 60166.2 -380353 35387 177524 268932 -99626.2 62217.4 -380625 203393 -18676.6 356294 189986 -332368 283985 -70619.7 -150149 380887 -17797.2 368247 475144 125192 
17911.9 -89027.7 18739.2 -118438 11033.6 55265.9 83644.5 -31048.4 19417.9 -118394 63329.1 -6057.19 110990 59327.2 -103433 88346.7 -22166.2 -46688.9 118582 -5355.89 114658 147927 38913.6 
47392.9 -235211 49502.2 -312891 29137.2 146011 221061 -81997.4 51264.9 -312893 167306 -15782.9 293178 156577 -273301 233474 -58393.2 -123405 313294 -14317.3 302906 390816 102867 
37511.2 -184497 38784.6 -245273 22773.4 114517 173721 -64163 39992.4 -245849 131174 -11292.2 229620 121991 -214525 183391 -44993.8 -97038 245694 -12051.3 237493 306491 80948 
-100086 495430 -104231 658913 -61306.7 -307539 -465876 172596 -107785 659365 -352351 32388.6 -617241 -329147 575777 -491956 122364 260104 -659831 30808 -637941 -823121 -216868 
-79444.3 392176 -82480 521485 -48474.5 -243436 -368992 136523 -85177.3 522213 -278877 24932.6 -488375 -260011 455874 -389592 96335.9 206050 -522280 24920.5 -504920 -651531 -171839 
60606.8 -298564 62777.5 -396953 36874.1 185325 281036 -103880 64764.4 -397718 212289 -18583 371677 197644 -347115 296693 -73042.1 -156955 397595 -19273.2 384360 495993 130918 
