-22273.6 13356 -8030.07 2842.28 38858 25331.6 -47591.8 27486.8 -10091.2 -16880.5 34908.5 -42634 43608.6 8253.84 -14661 22256.7 9709.95 6386.43 -23338.8 -28852.4 -47290.5 19819.2 25489.8 -24306.2 5220.1 7635.71 -41072.9 18280 14126.2 10811.5 19975.7 24309.9 36187.9 21579.3 24522.3 2847.93 -35413.8 
3339.52 -3395.86 1261.38 -1276.16 -7081.03 -3912.92 8365.67 -4829.53 2168.48 3485.25 -7644.91 9183.87 -7488.87 -1099.2 2035.49 -3485.42 -2091.23 -1821.22 3853.29 5157.54 9886.41 -4841.48 -5062.9 4651.19 -1871.62 -632.821 7957.14 -3902.91 -3149.02 -1456.46 -3992 -3668.13 -7637.21 -3646.5 -3880.14 201.979 7358.67 
-13123.8 5888.3 -4645.56 461.178 21100 14759 -26283.9 15170.2 -5018.81 -8600.12 17138.4 -21143.7 24342.3 5060.62 -8870.25 12902.3 4810.03 2536.42 -13247.9 -15799.7 -23876.6 9021.11 13263.7 -12882.1 1524.71 5222.03 -21640.8 9125.31 6868.14 6608.84 10356.6 14285.6 18165.9 12115.7 14157.7 2571.67 -17960.3 
6569.05 -7801.82 2536.05 -3206.49 -14953.8 -7787.87 17461.2 -10092.6 4788.97 7594.82 -16992.5 20335.8 -15492.8 -2035.34 3871.92 -6975.86 -4635.86 -4269.28 7860.31 10845.6 21730.4 -11024.2 -10945.2 9972.71 -4567.58 -838.426 17105.5 -8609.28 -7012.16 -2727.29 -8647.78 -7238.49 -16836.7 -7525.85 -7794.56 909.978 16123.1 
9194.89 -2811.82 3226.47 504.647 -13637.2 -10276.9 17328.4 -10075.1 2860.85 5056.68 -9711.56 12183 -16184 -3735.65 6384.68 -8925.51 -2825.28 -937.314 8971.71 10340.7 14068.6 -4567.92 -8037.09 8101.04 -9.93697 -4196.41 13404.5 -5235.87 -3732.92 -4800.89 -6272.31 -10019.7 -10627.5 -8192.4 -9750.75 -2459.02 10525.2 
-3428.44 970.701 -1213.46 -263.781 5027.25 3845.71 -6447.6 3752.85 -1023.85 -1781.16 3482.18 -4410.94 5999.18 1429.07 -2409.14 3344.93 1030.3 281.45 -3342.33 -3832.64 -5080.52 1616.31 2892.58 -2981.83 -68.8649 1626.02 -4859.21 1866.39 1289.01 1821.27 2264.05 3750.91 3831.82 3064.14 3640.65 983.308 -3757.16 
12099.4 -9115.98 4449.9 -2686.1 -22812.5 -13931.8 27514.3 -15953.8 6333.97 10424.3 -22178.6 26879.7 -24962.7 -4318.1 7742.14 -12287.8 -6166.5 -4618.14 13153.5 16825.1 29432.2 -13253 -15456.9 14561.1 -4275.3 -3482.47 24700.4 -11449.1 -9000.53 -5643.35 -12159.7 -13253.6 -22626.4 -12329.4 -13596 -730.631 21916 
11229.9 -6041.14 4020.84 -1027.04 -18983.7 -12721.3 23373.6 -13556.1 4742.81 8044.37 -16397.7 20084.1 -21512 -4240.17 7461.93 -11137.5 -4612.55 -2796.94 11587.5 14152.6 22459.3 -9047.57 -12210.2 11755.8 -2079.76 -4105.2 19815.7 -8617.85 -6585.26 -5515.09 -9562.52 -12252.5 -17156.8 -10710.1 -12256.2 -1759.63 16804.8 
9843.43 -1594.71 3364.64 1360.12 -13286.4 -10835.4 17205.5 -9950.15 2429.34 4531.74 -7970.13 10186.1 -16328.2 -4071.83 6974.38 -9368.34 -2329.93 -161.066 9212.8 10166.6 12250.4 -2969.55 -7437.89 7618.15 1060.45 -4944.6 12601.7 -4489.84 -3064.36 -5276.99 -5748.53 -10666.4 -9153.35 -8259.82 -10200.1 -3198.42 9324.58 
-7810.83 -773.812 -2604.05 -2378.79 8725.8 8473.24 -11925.5 6941.27 -947.468 -2144.3 2764.13 -4001.28 11595.8 3514.16 -5797.81 7250.21 952.76 -1160.32 -6826.11 -6871.15 -5574.78 -355.517 4008.54 -4590.86 -2475.45 4731.86 -7283.98 1806.36 831.059 4460.43 3064.07 8458.33 3977.31 6013.52 7825.18 3530.23 -4269.46 
