-57272.1 -62697.4 -526.401 104795 89413.2 -13147 44256.6 64134.9 -103238 -10540.6 105333 -83856.7 71689.2 -64615.3 -29934.2 -54432.8 -31164.3 38701.4 -95532.5 -57084.5 32177.9 38919.8 -53499.9 86144.5 5153.47 -54387.8 -26841 90410.4 -4542.37 -13015.2 61312.1 -32744.2 48655.2 -120076 -34881.9 -19610.1 -117913 
47405.8 51849.8 622.718 -86662.1 -74068.8 11038.4 -36719 -53131.5 85470.7 8963.29 -87086 69483.1 -59515.4 53537.4 24809.4 44969.2 25998.8 -32032.3 79059.5 47324.4 -26759.8 -32377.3 44314.6 -71410.2 -4336.48 45030.8 22244 -74782.5 3717.66 10818.5 -50687.3 27234.9 -40480.3 99481.6 28729.2 16431.1 97687.3 
5012.72 5485.87 52.0998 -9169.6 -7826.24 1155.72 -3875.01 -5614.81 9036.41 929.321 -9215.61 7340.03 -6278.17 5655.97 2621.06 4760.72 2732.83 -3387.56 8359.36 4998.02 -2819.57 -3410.95 4682.13 -7541.86 -453.405 4760.45 2349.25 -7911.97 396.459 1140.23 -5365.24 2868.81 -4263.75 10510.4 3049.27 1720.89 10322.3 
-20002 -21888.4 -214.6 36585.5 31234.8 -4616.15 15468.8 22406.8 -36056.6 -3718.55 36769.7 -29296.9 25065.6 -22573.5 -10459.2 -18995.6 -10916.6 13514.4 -33359.2 -19948 11256.8 13619.1 -18687.8 30102.1 1810.99 -18996.9 -9376.68 31566.5 -1578.33 -4553.21 21400.8 -11456.3 17026.4 -41948.2 -12157.8 -6881.02 -41193.6 
46621.3 50997.5 588.711 -85241.7 -72836.4 10836.8 -36101.5 -52247.2 84056.1 8785.2 -85661.3 68325.4 -58509.2 52644.9 24395.4 44236.7 25542.7 -31503.5 77754.2 46531.5 -26301.5 -31821.7 43577.9 -70216 -4255.89 44284.7 21873 -73552.9 3662.75 10633.7 -49858.9 26767.5 -39783.1 97826.5 28273.6 16134.4 96061.6 
-58124.9 -63604.2 -643.981 106312 90779.6 -13435.7 44968.6 65114.5 -104788 -10838.5 106845 -85147 72857.1 -65608.9 -30397.8 -55193.8 -31746.3 39276.3 -96947.8 -57976.3 32734 39596.6 -54317.3 87488.3 5269.96 -55203.8 -27258.4 91725.7 -4588.88 -13234.7 62192.3 -33311 49499.3 -121920 -35318.6 -20016.6 -119720 
-69092 -75623.6 -688.868 126402 107884 -15906.2 53416.1 77383.4 -124549 -12785.5 127045 -101184 86533.2 -77966.1 -36121.3 -65642 -37653.9 46688.8 -115245 -68884.8 38856.5 46999.2 -64550.5 103953 6236.9 -65616.3 -32390 109054 -5470.67 -15715.3 73950.1 -39540.3 58753.5 -144885 -42039.5 -23713.3 -142274 
16071.3 17605.8 98.5175 -29426.8 -25076.2 3648.26 -12397.3 -17986.4 28965.3 2895.05 -29583.7 23514.2 -20071.5 18118.9 8392.18 15298.3 8693.81 -10860.1 26812.2 15999 -8997.2 -10880.2 15005 -24147.2 -1428.64 15259.8 7524.26 -25383.7 1284.06 3640.86 -17220.2 9154.43 -13600.9 33670.9 9826.16 5451.57 33066.4 
156335 171020 1940.26 -285849 -244234 36312.2 -121044 -175191 281860 29417.7 -287261 229098 -196167 176526 81798.8 148356 85616.1 -105640 260737 156022 -88176.2 -106680 146127 -235434 -14255.7 148496 73343.4 -246652 12290.2 35649.4 -167199 89736.7 -133368 328023 94831 54066 322104 
23240.8 25431.4 264.721 -42506.1 -36301 5378.03 -17984.1 -26037.7 41900 4343.04 -42719.6 34049.2 -29139.1 26236.9 12156.9 22066 12701.3 -15704.6 38765.2 23184.9 -13093.7 -15838.8 21719.7 -34987.6 -2109.31 22075.1 10902 -36674.7 1834.48 5293.13 -24866.9 13324.2 -19799 48754.1 14117.9 8010.56 47873.5 
