-59352.5 -45392 78075.8 -17982.6 57759.2 -17790.7 22965.9 -44676.7 26959.2 25308 -23646.2 45459 -4576.83 45901.3 -10936.1 -43821.9 -8402.69 -10889.7 -4632.89 
-42753.4 -32697.6 56237.1 -12944.1 41603.6 -12816.9 16529.6 -32178.6 19412 18229.7 -17032.8 32749.4 -3297.44 33068.1 -7866.64 -31560.3 -6044.89 -7840.68 -3345.82 
-22601.6 -17289.6 29720.8 -6821.28 21991.5 -6776.57 8698.08 -17006.5 10239.8 9639.63 -9002.99 17328.6 -1746.11 17486.8 -4129.87 -16668.5 -3168.46 -4134.57 -1795.95 
52524.7 40174.9 -69085.6 15888.6 -51111.3 15745.7 -20280.4 39531.8 -23833.3 -22399 20928 -40245.9 4054.5 -40628.4 9647.24 38763.9 7408.25 9625.21 4130.63 
-13518.4 -10349.9 17763.4 -4033.92 13147.7 -4054.57 5121.51 -10162.9 6082 5770.33 -5385.57 10395.9 -1051.3 10474.2 -2410.02 -9939.26 -1841.41 -2450.82 -1131.12 
-147587 -112873 194154 -44729.7 143629 -44238.4 57135.8 -111099 67048.8 62932.8 -58805.9 113034 -11378.7 114137 -27218.6 -108983 -20911.6 -27086.7 -11503.4 
-54285.8 -41514.8 71412.9 -16456.2 52830.5 -16271.1 21023 -40863.9 24666.8 23146.5 -21626.7 41570.8 -4184.49 41981.4 -10015.5 -40086.1 -7698.56 -9963.82 -4224.44 
60628.8 46380.5 -79730.6 18295.7 -58992.5 18177.2 -23332.9 45620.7 -27469.3 -25859.8 24154.3 -46484.1 4685.54 -46911 11076.9 44714.6 8497.63 11088.1 4820.88 
-6605.49 -5050.88 8691.8 -2009.8 6428.61 -1980.17 2570.41 -4973.94 3008.59 2815.62 -2630.57 5053.43 -506.883 5106.3 -1227.95 -4881.56 -947.728 -1215.05 -503.051 
-41070.1 -31407.9 54030.4 -12455 39968.8 -12310.6 15914.3 -30918.3 18665 17511.3 -16364.1 31448.9 -3164.89 31759.3 -7585.84 -30333.2 -5828.86 -7541.24 -3190.93 
76647.3 58621.1 -100818 23200.1 -74586.4 22975.7 -29621.6 57689.4 -34794 -32684.9 30537 -58718.3 5913.78 -59283.6 14097.2 56576.2 10828.9 14052.3 6008.07 
-81040.4 -61988.4 106591 -24499 78859.7 -24293.6 31264.9 -60991.6 36757 34562.5 -32290.1 62108.4 -6257.43 62691.9 -14865.2 -59801.7 -11409.3 -14843.9 -6391.43 
60720.5 46438.9 -79877.1 18401.1 -59092.5 18200.6 -23503.1 45706.3 -27583.9 -25890.2 24191 -46504 4682.25 -46959.9 11193.7 44834.3 8602.34 11142.9 4733.24 
-15236.4 -11638 20068 -4702.71 14836.7 -4563.88 6047.8 -11484.1 7004.61 6486.47 -6066.83 11611.2 -1161.66 11758.1 -2918.42 -11304.2 -2262.99 -2834.96 -1080.4 
-67651.5 -51734.9 89009.8 -20536.3 65842.4 -20276.9 26248.8 -50934.7 30763.7 28845 -26958.6 51793.8 -5212.65 52308.9 -12520.6 -49982 -9622.15 -12433.1 -5234.63 
5468.03 4190.83 -7172.31 1598.57 -5312.57 1640.6 -2014.23 4101.72 -2428.26 -2337.36 2178.36 -4224.88 428.667 -4246.38 932.065 3995.41 704.499 974.605 496.883 
-47523.6 -36348 62508.3 -14378.6 46246.1 -14244.8 18353.7 -35767.8 21565.3 20267.7 -18935.6 36412.8 -3666.66 36759.2 -8732.02 -35075.8 -6703.58 -8709.71 -3734.99 
