0.45722 0.00219321 0.782393
0.456231 0.00431332 0.824513
0.454965 0.0065079 0.826708
0.453613 0.00876609 0.788966
0.452505 0.0110169 0.831217
0.451887 0.0132265 0.833426
0.451759 0.0154231 0.835623
0.451928 0.0176787 0.877879
0.452142 0.0200688 0.880269
0.452214 0.0226029 0.882803
0.452069 0.0252084 0.845409
0.451739 0.0278112 0.888011
0.451269 0.0304057 0.890606
0.450758 0.0330369 0.893237
0.450371 0.0357599 0.895961
0.450221 0.038618 0.938839
0.450313 0.0415838 0.901785
0.450553 0.0445262 0.864728
0.449843 0.0472939 0.907496
0.467545 0.0498194 0.870022
0.469002 0.0521485 0.912351
0.470529 0.0544066 0.95463
0.472115 0.0566967 0.916901
0.473689 0.059029 0.919234
0.475218 0.061377 0.921582
0.47673 0.0637445 0.963971
0.478295 0.0661323 0.92634
0.479992 0.0684985 0.928707
0.481828 0.0708035 0.931014
0.48373 0.0730553 0.973287
0.485622 0.0752727 0.935486
0.487502 0.0774571 0.937672
0.489414 0.0796383 0.979875
0.491411 0.0818789 0.982118
0.493537 0.0842099 0.944432
0.495766 0.0866242 0.986869
0.497965 0.0890967 0.989344
0.49998 0.0915427 0.951773
0.50175 0.0938296 0.914063
0.503316 0.0958967 0.996154
0.504805 0.0977977 0.958039
0.506323 0.0996291 0.959875
0.507876 0.101497 1.00177
0.509438 0.103485 1.00376
0.511014 0.105568 0.965828
0.512606 0.107612 0.927878
0.514169 0.109517 0.969789
0.515664 0.111304 0.971582
0.5171 0.113058 0.973343
0.518496 0.114842 0.975134
0.519852 0.116654 0.976953
0.521199 0.118427 0.938735
0.522601 0.120099 0.940415
0.524086 0.121696 0.982021
0.525646 0.123319 0.983653
0.527259 0.125039 0.945383
0.528839 0.126857 0.987211
0.53025 0.128706 0.949071
0.531434 0.130459 0.910836
0.532449 0.132008 0.912397
0.533387 0.133371 0.953772
0.534353 0.13465 0.955064
0.535435 0.135899 0.916327
0.536606 0.137088 0.917531
0.53773 0.138176 0.918633
0.538705 0.139162 0.919635
0.539556 0.14008 0.920568
0.540369 0.140969 0.921475
0.541204 0.141862 0.922385
0.54206 0.142762 0.923303
0.542871 0.143644 0.884184
0.543571 0.144495 0.925074
0.544189 0.145324 0.925924
0.544828 0.146113 0.886714
0.545558 0.146798 0.88742
0.546376 0.147332 0.927996
0.547219 0.147678 0.888345
0.547957 0.147783 0.888474
0.54848 0.147615 0.928351
0.548809 0.147206 0.887947
0.549048 0.146665 0.967452
0.549249 0.146141 0.966955
0.54938 0.145742 0.966583
0.549401 0.145477 0.966347
0.549314 0.145293 0.966193
0.54915 0.145118 0.966048
0.548952 0.144882 0.965843
0.548749 0.144525 0.965518
0.548546 0.144002 0.965028
0.548318 0.1433 0.964358
0.548048 0.142466 0.963559
0.54775 0.141621 1.04277
0.547402 0.140864 1.00203
0.546942 0.140184 0.961386
0.546322 0.139531 1.00077
0.545509 0.138917 1.04022
0.544444 0.138346 0.999665
0.543101 0.137722 0.959082
0.541515 0.13694 0.998342
0.539786 0.135982 0.997427
0.538075 0.134902 0.996391
0.536484 0.133769 0.995303
0.535021 0.132652 1.03425
0.533633 0.131575 0.993201
0.532248 0.130488 0.992161
0.530797 0.129311 0.991033
0.529218 0.128 0.989771
0.527468 0.126557 0.98838
0.525533 0.125047 0.986921
0.52346 0.123585 1.02553
0.521369 0.122266 1.02427
0.519372 0.121065 0.983099
0.517446 0.119842 0.941932
0.515538 0.118488 0.980635
0.513667 0.117014 0.979218
0.511837 0.115497 0.97776
0.509947 0.113988 0.976309
0.507888 0.112466 0.974848
0.505656 0.110846 0.933289
0.503299 0.109032 0.931537
0.500884 0.107022 0.969591
0.498479 0.104906 0.967538
0.496116 0.102774 0.965471
0.493735 0.100665 0.963428
0.491261 0.0985737 0.961404
0.488649 0.0964756 0.959373
0.485903 0.0943389 0.957305
0.483088 0.0921317 0.955168
0.480318 0.0898266 0.952933
0.477695 0.08741 0.950587
0.475188 0.0849005 0.94815
0.472649 0.0823559 0.985698
0.469972 0.0798436 0.943239
0.467176 0.0774126 0.980902
0.464335 0.0750796 0.978645
0.461501 0.0727992 0.93642
0.458656 0.0704844 0.934182
0.455708 0.0680807 0.971876
0.452561 0.0655722 0.929425
0.44922 0.0629503 0.926882
0.445774 0.060239 0.96427
0.442313 0.057489 0.961601
0.438878 0.0547141 0.918887
0.435461 0.0519002 0.956174
0.432036 0.0490594 0.953415
0.428574 0.0462184 0.950657
0.425043 0.0433835 0.947905
0.421416 0.0405468 0.945152
0.417679 0.037711 0.9424
0.413853 0.0349071 0.939681
0.409991 0.0321848 0.977044
0.406173 0.029547 0.934492
0.402439 0.0269153 0.891926
0.398811 0.0242169 0.929334
0.395238 0.0214635 0.926667
0.391627 0.0187009 0.923992
0.387934 0.0159411 0.881299
0.384146 0.0131875 0.918653
0.38024 0.0104581 0.916011
0.376253 0.00774079 0.873362
0.372243 0.00499075 0.8707
0.36821 0.00219397 0.908011
0.364139 -0.000633124 0.865252
0.360057 -0.00348243 0.862491
0.355978 -0.00634326 0.899738
0.351915 -0.00921031 0.85694
0.347859 -0.0121116 0.854126
0.343812 -0.0150677 0.851258
0.3398 -0.0180478 0.888386
0.335881 -0.0210095 0.845492
0.332063 -0.0239365 0.842652
0.328247 -0.026812 0.879884
0.324366 -0.0296208 0.837142
0.320448 -0.0323833 0.834466
0.31653 -0.0351317 0.831804
0.312623 -0.0378717 0.82915
0.308723 -0.0405932 0.826513
0.304864 -0.0433028 0.823888
0.301031 -0.046035 0.781241
0.297163 -0.0488145 0.818545
0.293256 -0.0516358 0.815806
0.289342 -0.0544985 0.773026
0.285403 -0.057408 0.810198
0.281462 -0.0603415 0.807345
0.277532 -0.0632706 0.804496
0.273571 -0.0661969 0.801649
0.269565 -0.0691369 0.798788
0.265546 -0.0720824 0.795919
0.261561 -0.0749798 0.833119
0.25761 -0.0777761 0.830398
0.253728 -0.0804934 0.787735
0.249934 -0.083202 0.7851
0.246183 -0.0859159 0.822478
0.242455 -0.0885827 0.819882
0.238752 -0.0911642 0.777351
0.235075 -0.093655 0.814948
0.231418 -0.0960649 0.812606
0.227756 -0.0984565 0.77026
0.224049 -0.100942 0.76784
0.220322 -0.103583 0.765261
0.216559 -0.106323 0.802603
0.21275 -0.109016 0.79997
0.208932 -0.11153 0.837515
0.205135 -0.113844 0.795258
0.201355 -0.116067 0.79309
0.19758 -0.118339 0.750852
0.193802 -0.1207 0.828563
0.190081 -0.123083 0.826229
0.186489 -0.125432 0.783929
0.182985 -0.127734 0.821673
0.17949 -0.129973 0.819479
0.176 -0.132122 0.817373
0.17258 -0.134178 0.815358
0.169258 -0.136151 0.813423
0.166027 -0.138051 0.81156
0.162898 -0.139884 0.809761
0.159798 -0.141651 0.808026
0.156606 -0.143359 0.806349
0.153274 -0.145005 0.76473
0.149845 -0.146548 0.843233
0.146488 -0.147943 0.801842
0.143331 -0.149226 0.760579
0.140398 -0.15048 0.759344
0.137549 -0.151704 0.798135
0.13466 -0.152832 0.797021
0.131687 -0.153843 0.756021
0.128727 -0.1548 0.755072
0.125812 -0.155771 0.754107
0.122944 -0.156782 0.753099
0.120161 -0.157824 0.752058
0.117478 -0.158877 0.751003
0.114899 -0.159921 0.749955
0.112412 -0.160936 0.748932
0.110006 -0.161903 0.747954
0.107677 -0.162803 0.747041
0.105422 -0.163612 0.746217
0.103234 -0.164304 0.745505
0.101116 -0.164869 0.744919
0.0990969 -0.165325 0.744438
0.0972633 -0.165733 0.703983
0.0955306 -0.166159 0.743545
0.0938272 -0.166647 0.703004
0.09216 -0.167185 0.702429
0.0905919 -0.167688 0.781906
0.0891477 -0.168065 0.741487
0.0877601 -0.168325 0.701161
0.0863566 -0.168533 0.740924
0.0849154 -0.168698 0.740707
0.0834468 -0.168779 0.74057
0.0819712 -0.16874 0.74055
0.0805093 -0.168564 0.740666
0.0790801 -0.168255 0.74091
0.0777095 -0.167843 0.701234
0.0764049 -0.167351 0.741674
0.0752008 -0.166784 0.702147
0.0741172 -0.166144 0.702709
0.0731639 -0.165431 0.703341
0.0723205 -0.164654 0.704035
0.0715347 -0.163858 0.664743
0.0707207 -0.16311 0.665401
0.0698581 -0.162427 0.665989
0.0689266 -0.161757 0.706563
0.0680373 -0.161041 0.667179
0.0673017 -0.160265 0.667851
0.066663 -0.15943 0.708579
0.0660701 -0.15854 0.669359
0.0655343 -0.157607 0.67018
