0	0.06460582721371884	-0.013003
1	0.0739937326895379	-0.009002
2	0.08327289412455623	-0.005001
3	0.09268550131948847	-0.015004
4	0.10253387495247898	-0.015004
5	0.11263643887534062	0.001
6	0.1223662617669937	0.003001
7	0.13138448186629853	0.001
8	0.14007797350890763	-0.007002
9	0.14922419393806668	-0.005001
10	0.15946385319716988	0.001
11	0.17115794129388767	-0.001
12	0.18430393820044397	-0.007002
13	0.1977493856314712	-0.015004
14	0.20869464999563192	0.08302
15	0.21464286822331036	0.017004
16	0.2158474862226639	0.005001
17	0.21453215113312968	0.001
18	0.21258488713577295	0.001
19	0.21091419466958516	0.001
20	0.20998953488308672	-0.009002
21	0.2101577331473289	-0.011003
22	0.21149771234721965	-0.009002
23	0.2136771162565472	-0.005001
24	0.2160084895031244	-0.011003
25	0.21756246362851947	0.013003
26	0.21756391712793993	0.001
27	0.21594218578233215	0.003001
28	0.213367719858804	-0.003001
29	0.21080567637632913	-0.005001
30	0.2091590246947039	0.005001
31	0.20921379086677167	-0.007002
32	0.21132974373539473	-0.015004
33	0.21427889700968947	-0.007002
34	0.2148223444454088	0.08302
35	0.21010746359654586	0.019005
36	0.20025723898076592	0.007002
37	0.18753575393919122	0.007002
38	0.17409351474581744	-0.007002
39	0.16121029926067842	0.003001
40	0.14957118745640025	-0.017004
41	0.13947714914606962	-0.011003
42	0.13080552259164602	-0.009002
43	0.12308747658664362	-0.011003
44	0.11571418489769303	-0.007002
45	0.10803085763965985	-0.001
46	0.09951508279392353	0.001
47	0.09006363377388447	-0.001
48	0.08005544628714267	-0.003001
49	0.07011901775948758	-0.003001
50	0.060911943450081066	0.003001
51	0.053145236417066546	-0.001
52	0.047437806191654164	-0.015004
53	0.043331533059055655	-0.013003
54	0.03859791482983263	0.065016
55	0.030871578449015967	0.013003
56	0.01984925836573666	0.011003
57	0.006905317071323139	0.001
58	-0.006577025637258996	0.005001
59	-0.01969005606779054	0.001
60	-0.031588673018803214	-0.009002
61	-0.04133675572752577	-0.017004
62	-0.048396846775959	-0.021005
63	-0.05327102635891761	-0.007002
64	-0.05744204531332634	0.005001
65	-0.06241908819160704	0.007002
66	-0.06875278906009621	-0.001
67	-0.07590029731025373	-0.003001
68	-0.0827542081453548	-0.005001
69	-0.0881703056027287	-0.009002
70	-0.09124704873564655	-0.001
71	-0.09143080608345225	-0.009002
72	-0.08882582519459127	-0.013003
73	-0.08492081326931696	0.007002
74	-0.08241665341459156	0.061015
75	-0.08311656673863958	0.011003
76	-0.08635402020337651	-0.001
77	-0.09021265640603719	0.001
78	-0.09330958491879984	0.003001
79	-0.09493446309830866	-0.007002
80	-0.09453989686309931	-0.009002
81	-0.09172546274573735	-0.017004
82	-0.08661061199561282	-0.013003
83	-0.08010639879280512	-0.003001
84	-0.07360703881147025	0.007002
85	-0.06816980948518743	0.003001
86	-0.0639653120016592	-0.003001
87	-0.06037517382109499	0.007002
88	-0.05625773219824498	-0.011003
89	-0.050292133716710055	-0.009002
90	-0.041616253483834915	-0.005001
91	-0.030192376858648326	0.009002
92	-0.01664292717857916	-0.005001
93	-0.002542945006689889	-0.007002
94	0.009303147842739177	0.087021
